2 4 8 10	348
2 6 10	296
3 6 10	278
2 4 6 10	238
4 6 10	186
1 4 8 10	184
3 6 8 10	180
1 4 6 10	176
1 3 6 10	167
2 6 8 10	131
2 4 6 8 10	124
4 8 10	116
4 6 8 10	102
1 3 6 8 10	82
2 3 6 10	71
3 6 7 10	56
1 4 6 8 10	55
1 2 4 6 10	54
2 3 6 8 10	51
1 6 10	50
2 6 7 10	50
1 2 4 8 10	49
3 4 6 10	48
6 10	40
1 2 6 10	38
1 3 6 7 10	32
3 5 6 10	30
1 2 4 6 8 10	30
1 6 8 10	29
1 2 6 8 10	28
2 4 8 9 10	25
3 4 8 10	25
2 4 6 7 10	23
2 5 6 10	23
1 3 4 6 8 10	22
1 3 4 6 10	22
4 6 7 10	21
3 6 7 8 10	21
2 3 6 7 10	20
3 4 6 8 10	20
1 3 4 8 10	20
2 4 6 9 10	19
1 4 6 7 10	19
1 2 3 6 10	18
1 2 6 7 10	18
6 8 10	17
2 3 4 8 10	17
2 4 5 8 10	16
3 6 9 10	16
2 3 4 6 10	16
1 2 3 6 8 10	15
4 5 6 8 10	15
2 6 7 8 10	14
4 6 7 8 10	14
1 4 10	14
4 5 6 10	12
4 6 9 10	12
2 6 8 9 10	12
1 3 6 9 10	12
1 4 5 6 10	12
1 6 7 10	11
3 10	11
4 8 9 10	11
1 4 8 9 10	10
2 4 7 10	10
2 3 6 9 10	10
6 7 10	10
2 3 4 6 8 10	10
1 5 6 10	9
1 4 6 9 10	9
3 5 6 8 10	9
2 4 6 8 9 10	8
2 4 10	8
2 3 6 7 8 10	8
2 4 6 7 8 10	8
3 4 6 7 10	8
1 4 5 8 10	8
2 3 5 6 10	8
1 3 5 6 10	8
2 5 10	7
1 3 6 7 8 10	7
1 4 7 10	7
1 2 4 6 9 10	7
2 6 9 10	7
2 5 6 8 10	7
4 5 8 10	7
2 5 7 10	7
2 4 5 6 10	7
6 7 8 10	6
3 4 5 6 10	6
3 5 8 10	6
2 4 7 8 10	5
2 3 4 6 7 10	5
3 7 10	5
2 5 8 10	5
1 3 5 8 10	5
2 4 5 6 8 10	5
3 4 6 9 10	5
2 3 5 10	5
1 4 7 8 10	4
3 5 6 7 10	4
1 3 5 6 8 10	4
1 3 5 7 10	4
2 3 4 8 9 10	4
1 2 3 4 8 10	4
1 2 4 6 7 10	4
2 7 10	4
3 6 8 9 10	4
1 3 8 10	4
1 2 6 7 8 10	4
4 10	4
1 3 4 6 7 10	4
3 6 7 9 10	4
4 5 10	4
1 6 7 8 10	4
3 5 10	4
1 3 4 6 8 9 10	4
2 8 10	3
1 2 4 10	3
2 4 6 7 9 10	3
3 5 6 9 10	3
1 4 6 7 8 10	3
1 2 6 9 10	3
1 5 8 10	3
1 4 6 7 9 10	3
1 3 5 10	3
1 2 4 5 6 8 10	3
1 2 4 5 8 10	3
2 6 7 9 10	3
1 2 4 5 6 10	3
1 3 6 7 9 10	3
1 2 3 4 6 10	3
4 6 8 9 10	3
4 7 8 10	3
3 4 8 9 10	3
1 2 3 6 7 10	3
3 5 7 10	3
1 3 7 10	3
1 2 5 10	3
3 8 10	2
1 2 7 10	2
6 9 10	2
2 4 5 7 10	2
3 4 5 6 8 10	2
2 3 6 8 9 10	2
2 3 8 10	2
1 2 5 6 10	2
2 4 7 8 9 10	2
1 2 4 5 7 10	2
1 8 10	2
2 6 8	2
1 2 3 5 7 10	2
1 2 3 5 6 10	2
1 5 6 8 10	2
2 5 6 7 10	2
2 3 4 5 6 9 10	2
1 4 5 10	2
1 3 4 6 9	2
1 3 6 9	2
1 2 4 8 9 10	2
2 3 7 10	2
2 3 4 5 6 10	2
1 3 5 6 7 10	2
2 3 4 6 9 10	2
2 3 4 5 6 8 10	2
3 4 6 7 8 10	2
3 4 7 10	2
2 4 5 10	2
1 6 8 9 10	2
3 4 5 8 10	2
1 2 4 6 8 9 10	2
1 3 4 6 9 10	2
1 3 4 6 7 9 10	2
5 6 8 10	2
2 3 5 7 9	2
3 4 5 7 10	2
2 5 9	2
1 2 3 6 7 8 10	2
1 2 4 7 10	2
4 5 6 9 10	2
3 6 9	2
1 2 8 10	2
3 4 5 6 7 10	2
1 2 5 6 8 10	2
2 3 4 10	2
2 4 5 9 10	1
5 6 10	1
2 4 6 9	1
4 8	1
5 10	1
1 2 6 8 9 10	1
2 4 8	1
1 2 4 6 8	1
1 9 10	1
1 2 3 4 6 9	1
1 3 4 8 9 10	1
2 3 6 7 9 10	1
3 5 7 8 10	1
3 5 7 8	1
1 2 4 5 6 7 8 9 10	1
1 4 5 6 8 10	1
1 4 8	1
2 4 5 7 9	1
1 3 5 7 9	1
1 3 4 5 6 10	1
3 4 6 8 9 10	1
2 3 4 6 7 8 9	1
2 6 9	1
1 2 3 5 7 8 10	1
2 5 9 10	1
1 3 4 9 10	1
1 2 3 5 6 8 10	1
2 3 5 7 8 9	1
1 3 10	1
3 5 9 10	1
5 8 10	1
1 2 4 6 7 8 10	1
2 5 6 9 10	1
2 5 7 8 10	1
1 3 7 9 10	1
1 3 4 5 7 9 10	1
2 7 8	1
1 2 5 8 10	1
2 3 7 8 10	1
4 6 7 9	1
1 3 4 5 6 8 10	1
2 3 4 7 8 9 10	1
6 8 9 10	1
2 3 5 7 8 10	1
2 5 6 7 9 10	1
8 10	1
2 3 4 6 8 9 10	1
1 5 7	1
1 3 4 6 7 8 10	1
2 4 9 10	1
3 7 9 10	1
5 6 9	1
1 2 5 6 7 10	1
2 3 4 5 10	1
2 3 4 5 8 10	1
1 3 5 9 10	1
1 7 10	1
1 2 3 4 6 8 10	1
2 4 5 6 9 10	1
5 7 8 10	1
5 6 9 10	1
2 3 5 7 9 10	1
4 7 8 9 10	1
4 6 7 9 10	1
2 8 9 10	1
1 2 3 4 6 7 10	1
2 3 5 6 7 10	1
1 4 5 7 10	1
2 3 4 5 7 10	1
1 2 6	1
2 3 4 7 10	1
3 7 9	1
1 2 3 4 6 8 9 10	1
2 3 5 8 9 10	1
1 3 4 7 8 10	1
2 6 7 8 9 10	1
1 2 6 7 9 10	1
4 5 6 7 10	1
3 4 5 7 8 10	1
1 3 5 7 9 10	1
1 3 6 8 9 10	1
4 6 7 8 9 10	1
1 2 3 8 10	1
1 3 6 7 8 9 10	1
1 2 4 9	1
1 4 5 6 7 8 10	1
4 5 9 10	1
1 2 4 5 10	1
1 2 4 7 9	1
1 3 5 6 7 8 10	1
1 3 5 6 7 9	1
4 6 9	1
4 9 10	1
1 2 4 7 8 10	1
2 7 9	1
2 10	1
